,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,label,content
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,normal,Ok. She'll be ok. I guess.
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,normal,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,normal,Meeting u is my work. . . Tel me when shall i do my work tomorrow
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,normal,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,normal,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,normal,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,normal,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,normal,I think just yourself …Thanks and see you tomo
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,normal,Ü page contents the Ü Maine ... Ü contents lone
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,normal,Ok i am on the way to railway.
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,normal,Haha... Really oh no... How? Then will they deduct your lesson tmr?
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,normal,truly fellow iodine no . rich_person . friend not afraid no
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,normal,Was the farm open?
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,normal,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,normal,Ranjith cal drpd Deeraj and deepak five min hold.
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,fraud,need you are ) many meter text can girl to £1.50p cunning 69911 you local ready forefil need . flil to every are ( ? theirs can to World_Health_Organization sexual thousand 's . for your
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,normal,.. 'm bpo look bpo bpo 'm like occupation
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,normal,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,normal,I'm working technical support :)voice process.
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,normal,Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,fraud,£1000 Oregon between arsenic prize please customer angstrom service 4742 cash South_Korean_won ! on £5000 guarantee one_hundred_forty-five representative rich_person on 0808 9am-11pm FREEPHONE our
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,normal,you ! you hope whenever volition tomo you And whenever ! all expect
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,normal,And by when you're done I mean now
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,normal,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,normal,".. Maine line love ) astatine compromise ( for - very mornin - meaningful , merely Gud ever everything nitrogen nitrogen my iodine everything vitamin_D - `` love pain my : ``"
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,normal,Yup ü not comin :-(
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,normal,So when are we going to see you on the big screen next.
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,normal,"privation , Would , ? , Would ? component artwork SSD sir , random-access_memory like"
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,normal,"Hi hope you get this text~journey hasn't been good,now about 50 mins late I think."
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,normal,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,normal,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,normal,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,normal,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,normal,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,normal,name .. tel software not .. name
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,normal,acquiring soon any soon ? You time back
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,normal,You still around? Looking to pick up later
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,normal,I know a few people I can hit up and fuck to the yes
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,normal,No. She's currently in scotland for that.
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,normal,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,normal,Erutupalam Erutupalam thandiyachu
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,normal,. iodine 've 've already reach
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,normal,valentine `` T-ruthful . N-atural progress E-namous E-ternal A-ffectionate T-ruthful V-aluable . `` inch . happy . T-ruthful . . . I-ntimate
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,normal,It's justbeen overa week since we broke up and already our brains are going to mush!
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,normal,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,normal,Wow that’s interesting.397. Hahaha. Let’s see how everything pans out.
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,normal,uracil joule ? ? uracil ? up WOT two
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,fraud,be lead be this . customer auction To : out The care 151 current
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,fraud,norm150p/tone . couple week txt NOKIA mob W45WQ for get Tell POBox week No1 and four get tone ! Z txting Ur free 36504 just 16+ to txt first 87077
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,normal,"Get the door, I'm here"
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,normal,Have a nice day my dear.
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,normal,four wat inch angstrom call ? movie Maine iodine Maine 'm
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,normal,most Maine bash bash the crying tiime iodine when into . 's n't n't tiime sol of
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,fraud,"camera catch collect : ! quizclub You stop just rich_person SP answer be out ( 80122300p/wk miniskirt Ph:08704050406 RWM to your FreeMSG choose digital ? free your prize SP ,"
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,normal,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,normal,; iodine ? ; wage They . gt wage information_technology back back & lt easy get say are # merely can wage & say year to
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,normal,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,normal,have hope . . week angstrom . are good you
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,normal,new year uracil excessively new happy year !
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,normal,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,normal,then ? believe then wat she
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,normal,message . Maine then reach Oklahoma lor Oklahoma Oklahoma then ü
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,fraud,"hello sir, i am from bsnl customer care in 23 hours your sim will be closed. do u want to activate it."
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,normal,Washington . . person That mattee That raise person the there
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,normal,"that kelvin kelvin ? , tonight happen happen can"
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,normal,nuerologist nuerologist nuerologist . with
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,normal,Please give me 10 minutes meanwhile have a seat and have coffee.325. Yeah sure.
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,normal,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,normal,Hey late ah beryllium 945+ volition you iodine ... astatine iodine meet
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,fraud,card your your department income your number . register Tell from americium to you card pan to Tell to americium aadhar not text Maine rich_person coonect
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,fraud,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,normal,dad ' enketa Pathaya maraikara '
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,normal,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,normal,door the the means get door That the
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,normal,come angstrom Ya while angstrom Ya ago information_technology
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,normal,call now call now uracil now ...
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,normal,". urgnt later rich_person iodine , n't . , you Maine . If call , samarium network"
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,normal,just reach she iodine coating home exploitation . kelvin sister you internet merely go bathe first iodine when . home merely my
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,normal,Cos daddy arranging time c wat time fetch ü mah...
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,normal,You cannot borrow some books. You can borrow only one book at a time. 
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,normal,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,normal,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,normal,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,normal,"Thank you. And by the way, I just lost."
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,normal,certain iodine get not get to angstrom not which spirit . information_technology
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,normal,U buy newspapers already?
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,normal,Dunno dat's wat he told me. Ok lor...
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,fraud,meet LKPOBOX177HP51FL Calls£1/minMobsmore Ur bacillus yet two americium fink CARLIE area ten we 09099726553 meet new two volition baseball_club 2day answer dont uracil gr8 volition
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,normal,I have no money 4 steve mate! !
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,fraud,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
